3844;NON PREPARE;3016;NON PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;45;CUISSONS SAUCE;41;SAUCE ^^^^^; ;;
3182;MESSAGE LIBRE;3052;MESSAGE LIBRE; ; ; ;46;MESSAGE LIBRE; ; ;2;TVA 10%;2;TVA 10%;82;29;MESSAGE TARTARE ^^^; ;; ;;
3183;VOIR SERVEUR;3053;VOIR SERVEUR; ; ; ;47;MESSAGE; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3184;NE PAS FAIRE;3054;NE PAS FAIRE; ; ; ;47;MESSAGE; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3185;URGENT;3055;URGENT; ; ; ;47;MESSAGE; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3186;V I P;3186;V I P; ; ; ;47;MESSAGE; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3187;PREPARE;12517;PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3188;NON PREPARE;12460;NON PREPARE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3189;PEU RELEVE;12487;PEU RELEVE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3190;BIEN RELEVE;12187;BIEN RELEVE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3191;SANS HERBES;3112;SANS HERBES; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3192;SANS CAPRES;12559;SANS CAPRES; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3193;SANS CORNICHONS;12561;SANS CORNICHONS; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3194;SANS OIGNONS;12565;SANS OIGNONS; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3195;SANS OEUF;12564;SANS OEUF; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3196;ALLER RETOUR;12128;ALLER RETOUR; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;29;MESSAGE TARTARE ^^^; ;; ;;
3051;DEJA FAIT;3051;DEJA FAIT; ; ; ;47;MESSAGE; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3052;MESSAGE LIBRE;3052;MESSAGE LIBRE; ; ; ;46;MESSAGE LIBRE; ; ;2;TVA 10%;2;TVA 10%;82;25;MESSAGES BAR ^^^^; ;; ;;
3053;VOIR SERVEUR;3053;VOIR SERVEUR; ; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3054;NE PAS FAIRE;3054;NE PAS FAIRE; ; ; ;47;MESSAGE; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3055;URGENT;3055;URGENT; ; ; ;47;MESSAGE; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3056;ATTENDRE;3056;ATTENDRE; ; ; ;47;MESSAGE; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3057;AVEC GLACE;12157;AVEC GLACE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3058;SANS GLACE;12563;SANS GLACE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3059;1 SEUL GLACON;12090;1 SEUL GLACON; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3060;GLACE PILEE;12337;GLACE PILEE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3061;AVEC CITRON;12153;AVEC CITRON; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3062;SANS CITRON;12560;SANS CITRON; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3063;SERRE;12584;SERRE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3064;ALLONGE;12129;ALLONGE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3065;SANS SUCRE;12569;SANS SUCRE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3066;AVEC 2 SUCRES;12152;AVEC 2 SUCRES; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3067;VERRE D EAU;12652;VERRE D EAU; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3068;POT LAIT CHAUD;12511;POT LAIT CHAUD; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3069;POT LAIT FROID;12512;POT LAIT FROID; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3070;POT EAU FROIDE;12510;POT EAU FROIDE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
3071;POT EAU CHAUDE;12509;POT EAU CHAUDE; ; ; ; ; ; ; ;2;TVA 10%;2;TVA 10%;66;25;MESSAGES BAR ^^^^; ;; ;;
