271;BRUNELLO CASANOVA 2012;13118;BRUNELLO CASANOVA 2012;140; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;57;TOSCANE -->; ;; ;BRUNELLO CASANOVA 2012;
272;BRUNELLO/LUCE 2013;13644;BRUNELLO/LUCE 2013;290; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;57;TOSCANE -->; ;; ;BRUNELLO/LUCE 2013;
273;TIGNANELLO ANTINORI;13194;TIGNANELLO ANTINORI;270; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%; ; ;64;57;TOSCANE -->; ;; ;TIGNANELLO ANTINORI;
274;SASSICAIA/SAN GUIDO 2013;13291;SASSICAIA/SAN GUIDO 2013;300; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;57;TOSCANE -->; ;; ;SASSICAIA/SAN GUIDO 2013;
275;MAG SASSICAIA 2013;12422;MAG SASSICAIA 2013;750; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;57;TOSCANE -->; ;; ;MAG SASSICAIA 2013;
276;GR.SASSICAIA;13042;GR SASSICAIA 0.5;230; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;BT.GR.SASSICAIA;
277;COTE ROTIE VERNAY 2014;13846;COTE ROTIE VERNAY 2014;100; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;7;RHONE -->; ;; ;COTE ROTIE VERNAY 2014;
278;MAG SASSICAIA 2013;12422;MAG SASSICAIA 2013;750; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;57;TOSCANE -->; ;; ;MAG SASSICAIA 2013;
279;ORNELLAIA 2014;13120;ORNELLAIA 2014;430; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;57;TOSCANE -->; ;; ;ORNELLAIA 2014;
280;MAG ORNELLAIA;13209;MAG ORNELLAIA 2012;1400; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;57;TOSCANE -->; ;; ;MAG ORNELLAIA;
281;MASSETO 2012;12433;BT.MASSETO 2012;1400; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;57;TOSCANE -->; ;; ;BT.MASSETO 2012;
282;BARBERA D'ASTI 2013;13289;BARBERA D'ASTI 2013;60; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;10;PIEMONT -->; ;; ;BARBERA D'ASTI 2013;
283;PETALE DE ROSE;13847;PETALE DE ROSE;55; ; ;14;VIN ROSE;22;VINS;1;TVA 20%;1;TVA 20%;64;3;PROVENCE -->; ;; ;PETALE DE ROSE;
284;BAROLO SORI GINESTRA 2012;13088;BAROLO SORI GINESTRA 2012;155; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;10;PIEMONT -->; ;; ;BAROLO SORI GINESTRA 2012;
285;BAROLO DAGROMIS GAJA 2012;13112;BAROLO DAGROMIS GAJA 2012;170; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;10;PIEMONT -->; ;; ;BAROLO DAGROMIS GAJA 2012;
286;MAG BAROLO DAGROMIS 2012;12406;MAG BAROLO DAGROMIS 2012;440; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;10;PIEMONT -->; ;; ;MAG BAROLO DAGROMIS 2012;
287;AMARONE CLASS ALLEGR 2012;13087;AMARONE CLASS ALLEGR 2012;175; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;11;VENEZIA -->; ;; ;AMARONE CLASS ALLEGR 2012;
288;LA POJA 2007;12384;BT.LA POJA 2007;240; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;11;VENEZIA -->; ;; ;BT.LA POJA 2007;
289;SYRAH NADIR;13121;BT.SYRAH NADIR 2013;40; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;12; SICILE ->; ;; ;BT.SYRAH NADIR;
290;MALBEC/MENDOZA;13645;MALBEC/MENDOZA;60; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;67;VINS ETRANGER; ;; ;MALBEC/MENDOZA;
291;CHEVAL D ANDES 2011;13669;CHEVAL D ANDES 2011;190; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;67;VINS ETRANGER; ;; ;CHEVAL D ANDES 2011;
292;FLOR DE PINGUS 2010;13668;FLOR DE PINGUS 2010;190; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;67;VINS ETRANGER; ;; ;BT.FLOR DE PINGUS 2010;
293;VEGA SICILIA 2002;13667;VEGA SICILIA 2002;530; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;67;VINS ETRANGER; ;; ;VEGA SICILIA 2002;
294;INSIGNA 2010;13670;INSIGNA 2010;480; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;67;VINS ETRANGER; ;; ;INSIGNA 2010;
295;OPUS ONE;13671;OPUS ONE;1100; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;67;VINS ETRANGER; ;; ;OPUS ONE;
296;MAG CHATEUA MARTET 2011;12417;MAG CHATEUA MARTET 2011;170; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;MAG CHATEUA MARTET 2011;
297;MAG DAME MONTROSE 2006;12409;MAG DAME MONTROSE 2006;270; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;MAG DAME MONTROSE 2006;
298;MAG PAVILLON 2009;12420;MAG PAVILLON 2009;880; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;MAG PAVILLON 2009;
299;V.ZUNINO;13841;V.ZUNINO;12; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.ZUNINO;
300;ALEXANDER;13836;BRANDY ALEXANDER;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;ALEXANDER;
301;V.DICTATOR;13848;V.DICTATOR;30; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;46;RHUM -->; ;; ;V.DICTATOR;
302;V.BOUTISSE ROUGE ;13623;V.BOUTISSE ROUGE;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.BOUTISSE ROUGE;
303;V.PROSECCO VALDOBBIADENE ;13220;V.PROSECCO;11; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.PROSECCO VALDOBBIADENE;
304;V.SEVERIN;13849;V.SEVERIN;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;46;RHUM -->; ;; ;V.SEVERIN;
305;V.BOLLINGER ROSE ;13531;V.BOLLINGER ROSE;15; ; ;17;CHAMP ROSE;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.BOLLINGER ROSE;
306;V.TAITTINGER ROSE ;13616;V.TAITTINGER ROSE;30; ; ;17;CHAMP ROSE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.TAITTINGER ROSE;
307;V.LAURENT PERRIER ROSE;13615;V.LAURENT PERRIER ROSE;18; ; ;17;CHAMP ROSE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.LAURENT PERRIER ROSE;
308;CH.PAPE CLEMENT 2010;13260;CH.PAPE CLEMENT 2010;550; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;CH.PAPE CLEMENT 2010;
309;CH.MISSION HAUT BRION;13261;BT.CH.MISSION HAUT BRION 1989;1650; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;BT.CH.MISSION HAUT BRION;
310;COCKTAILS -->; ; APERITIFS -->;2,54; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;67;26;COCKTAILS -->; ;; ;;
311;CH.MONTROSE 1990;13262;CH.MONTROSE 1990;1850; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;CH.MONTROSE 1990;
312;CH.MARGAUX 2000;13263;CH.MARGAUX 2000;2500; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;CH.MARGAUX 2000;
313;FILET BOEUF GRILLE;12313;FILET DE BOEUF GRILLE;49; ; ;2;PLATS; ; ;2;TVA 10%;2;TVA 10%;64;18;VIANDES -->; ;; ;FILET BOEUF GRILLE;
314;V.GIN MARE;13850;V.GIN MARE;20; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;1;GIN -->; ;; ;V.GIN MARE;
315;COSMOPOLITAN;13827;COSMOPOLITAN;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;COSMOPOLITAN;
316;MOJITO;13825;MOJITO;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;MOJITO;
317;GIN FIZZ;13828;GIN FIZZ;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;GIN FIZZ;
318;MANHATTAN;13835;MANHATTAN;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;MANHATTAN;
319;CH.LAFITE ROTHSCHILD 1996;13264;CH.LAFITE ROTHSCHILD 1996;3000; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;CH.LAFITE ROTHSCHILD 1996;
320;CH.LAFLEUR 2005;13265;CH.LAFLEUR 2005;3850; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;CH.LAFLEUR 2005;
321;CH.CHEVAL BLANC 2005;13628;CH.CHEVAL BLANC 2005;2000; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;CH.CHEVAL BLANC 2005;
322;JER CH.CHEVAL BLANC ;13266;JER CH.CHEVAL BLANC 2005;11900; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;JER CH.CHEVAL BLANC ;
323;APPLE MARTINI;13832;APPLE MARTINI;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;APPLE MARTINI;
324;BLUE LAGOON;13833;BLUE LAGOON;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;BLUE LAGOON;
325;DAIQUIRI;13834;DAIQUIRI;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;DAIQUIRI;
326;WHISKY SOUR;13826;WHISKY SOUR;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;WHISKY SOUR;
327;CHATEAUNEUF/BEAUCASTEL;13267;CHATEAUNEUF PAPE 2013;590; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;7;RHONE -->; ;; ;CHATEAUNEUF BEAUCASTEL;
328;V.RIVESALTES 1945;13854;V.RIVESALTES 1945;25; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.RIVESALTES 1945;
329;COTE ROTIE 2005;13268;COTE ROTIE 2005;960; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;7;RHONE -->; ;; ;COTE ROTIE 2005;
330;CHATEAUNEUF DU PAPE/BRUNEL 199;13269;CHATEAUNEUF DU PAPE/BRUNEL 1990;1250; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;7;RHONE -->; ;; ;CHATEAUNEUF DU PAPE/BRUNEL 199;
331;VIK;13199;VIK;260; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;67;VINS ETRANGER; ;; ;VIK;
332;CHATEAUNEUF/BEAUCASTEL;13679;CHATEAUNEUF/BEAUCASTEL;120; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;7;RHONE -->; ;; ;CHATEAUNEUF/BEAUCASTEL;
333;V.RIVESALTES 1985;13855;V.RIVESALTES 1985;20; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.RIVESALTES 1985;
334;LOUIS ROEDERER;13680;LOUIS ROEDERER;150; ; ;16;CHAMP BRUT;22;VINS;1;TVA 20%;1;TVA 20%;64;14;CHAMPAGNE -->; ;; ;LOUIS ROEDERER;
335;MAG DOM PERIGNON;12410;MAG DOM PERIGNON;950; ; ;16;CHAMP BRUT;22;VINS;1;TVA 20%;1;TVA 20%;64;14;CHAMPAGNE -->; ;; ;MAG DOM PERIGNON;
336;MAG RUINART;13080;MAG RUINART 1.5L;380; ; ;16;CHAMP BRUT;22;VINS;1;TVA 20%;1;TVA 20%;64;14;CHAMPAGNE -->; ;; ;MAG RUINART;
337;RIVERSALTES 1985;13681;RIVERSALTES 1985;90; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;3;PROVENCE -->; ;; ;RIVERSALTES 1985;
338;RIVERSALTES 1945;13682;RIVERSALTES 1945;160; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;3;PROVENCE -->; ;; ;RIVERSALTES 1945;
339;CH.YQUEM;13683;CH.YQUEM;480; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;CH.YQUEM;
340;BANYULS;13684;BANYULS;39; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;3;PROVENCE -->; ;; ;BANYULS;
341;MAURY 1959;13685;MAURY 1959;140; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;3;PROVENCE -->; ;; ;MAURY 1959;
342;DP BLANC 2006;13857;DP BLANC 2006;350; ; ;16;CHAMP BRUT;22;VINS;1;TVA 20%;1;TVA 20%;64; ;; ;; ;DP BLANC 2006;
343;CAIPIROSKA;13856;Caipiroska;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;CAIPIROSKA;
344;SANBITTER 0.1;13860;SANBITTER 0.1;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;3;TVA 5,5%;64;52;SODAS -->; ;; ;SANBITTER 0.1;
345;V.ST MARGUERITE;13866;V.ST MARGUERITE;10; ; ;14;VIN ROSE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.ST MARGUERITE;
346;Rusty Nail;13861;Rusty Nail;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;Rusty Nail;
347;Black Russian;13862;Black Russian;16; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;Black Russian;
348;SCHWEPPES LEMON 0.25;13873;SCHWEPPES LEMON 0.25;6; ; ;11;SS ALCOOL;17;SODAS;3;TVA 5,5%;3;TVA 5,5%;64;52;SODAS -->; ;; ;SCHWEPPES LEMON 0.25;
349;GINGER ALE 0.20;13874;GINGER ALE 0.20;6; ; ;11;SS ALCOOL;17;SODAS;3;TVA 5,5%; ; ;64;52;SODAS -->; ;; ;GINGER ALE 0.20;
350;VODKA -->; ; APERITIFS -->;2,54; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;67;34;VODKA -->; ;; ;;
351;Ginger beer 0.2;13027;Ginger beer 0.2;6; ; ;12;ALCOOL;16;BIERES;3;TVA 5,5%;3;TVA 5,5%;64;52;SODAS -->; ;; ;Ginger beer 0.2;
352;PERRIER 0.75;13872;PERRIER 0.75;7; ; ;11;SS ALCOOL;18;EAUX;3;TVA 5,5%;3;TVA 5,5%;64;52;SODAS -->; ;; ;PERRIER 0.75;
353;TONIC 0.2;13026;Tonic water 0.2;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;3;TVA 5,5%;64;52;SODAS -->; ;; ;Tonic water 0.2;
354;V.GLENFIDDICH 12;13876;V.GLENFIDDICH 12;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.GLENFIDDICH 12;
355;V.GR PIAVE;13877;V.GR PIAVE;11; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.GR PIAVE;
356;V.AVERNA;13878;V.AVERNA;11; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.AVERNA;
358;BL FUME POUILLY 12;13880;BL FUME POUILLY 12;130; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;9;LOIRE  -->; ;; ;BL FUME POUILLY 12;
359;POUILLY FUME BUISSON 10;13881;POULLY FUME BUISSON 10;190; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;9;LOIRE  -->; ;; ;POUILLY FUME BUISSON 10;
360;DIDIER SILEX 13;13883;DIDIER SILEX 13;270; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;9;LOIRE  -->; ;; ;DIDIER SILEX 13;
361;DARK STORMY;13888;DARK N STORMY;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;DARK STORMY;
362;MAG LUCE ;12416;MAG LUCE;600; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;57;TOSCANE -->; ;; ;MAG LUCE ;
363;HERMITAGE/COLOMBIER;12361;HERMITAGE/COLOMBIER;160; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;7;RHONE -->; ;; ;HERMITAGE/COLOMBIER;
364;PORTO TAWNY;13891;PORTO TAWNY;60; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;67;VINS ETRANGER; ;; ;PORTO TAWNY;
365;V.PORTO TAWNY;13892;V.PORTO TAWNY;11; ; ;13;VIN ROUGE;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.PORTO TAWNY;
366;CHATEANEUF/JANASSE;13651;CHATEANEUF/PRESTIGE;170; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;7;RHONE -->; ;; ;CHATEANEUF/PRESTIGE;
367;1/2 CH.GISCOURS;13893;1/2 CH.GISCOURS;60; ; ;13;VIN ROUGE; ; ;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;1/2 CH.GISCOURS;
368;1/2 DAME MONTROSE;13894;1/2 DAME MONTROSE;50; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;4;BORDEAUX  -->; ;; ;1/2 DAME MONTROSE;
369;V.MACALAN RARE CASK;13970;V.MACALAN RARE CASK;40; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.MACALAN RARE CASK;
370;GIN -->; ; APERITIFS -->;2,54; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;67;1;GIN -->; ;; ;;
371;BEAR PIETRA;13900;BEAR PIETRA;8; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;53;BIERES BOUTEILLE-->; ;; ;BEAR PIETRA;
372;CLASS AZUL;13907;CLASS AZUL;550; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;62;BOUT TEQUILA; ;; ;CLASS AZUL;
373;V.AZUL;13908;V.AZUL;50; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;47;TEQUILA -->; ;; ;V.AZUL;
374;HUGO;13916;HUGO;15; ; ; ; ;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;HUGO;
375;MENU GP 180ˆ; ; APERITIFS -->;2,54;;;;;;;;;;;67;71;MENU GP 180ˆ;;;;;
377;Tagliolino au Homard et Artich;13915;Linguini au Homard; ; ; ; ; ; ; ; ; ; ; ;64; ;; ;; ;Tagliolino au Homard et Artich;
378;Baba au Rhum;13914;Baba au Rhum;16; ; ;3;DESSERTS; ; ;2;TVA 10%; ; ;64;22;DESSERT -->; ;; ;Baba au Rhum;
384;TARTARE KING CRAB;13918;Tartar Crab;43; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;15;CARPA/TARTARE; ;; ;TARTARE KING CRAB;
385;MARTINI DRY;13547;MARTINI DRY;65; ; ;12;ALCOOL;15;APERITIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;MARTINI DRY;
386;STOLI ELIT;12676;STOLI ELIT 0.7;160; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;60;BOUT VODKA; ;; ;STOLI ELIT;
387;ROSSINI;13930;ROSSINI;18; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;ROSSINI;
388;Pizza Sp?cial du Chef ? Truffe;13472;Pizza Sp?cial du Chef ? Truffe;38; ; ;2;PLATS; ; ;2;TVA 10%;2;TVA 10%;64;20;PIZZA -->; ;; ;Pizza Sp?cial du Chef ? Truffe;
389;TARTARE RAMPOLDI;13431;"Tartare de Boeuf ""Le Rampoldi""";49; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;15;CARPA/TARTARE; ;; ;TARTAR RAMPOLDI;
390;RHUM -->; ; APERITIFS -->;2,54; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;67;46;RHUM -->; ;; ;;
393;Pavlova Rampoldi;13922;Pavlova Rampoldi;16; ; ;3;DESSERTS;14;DIVERS CUISINE;2;TVA 10%; ; ;64;22;DESSERT -->; ;; ;Pavlova Rampoldi;
394;PAVLOVA;13931;PAVLOVA; ; ; ;3;DESSERTS; ; ; ; ; ; ;64;22;DESSERT -->; ;; ;PAVLOVA;
395;V.MAKENS MARK;13934;V.MAKENS MARK;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.MAKENS MARK;
396;OLD FASHIONED;13935;OLD FASHIONED;17; ; ;12;ALCOOL; ; ;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;OLD FASHIONED;
397;CHAMPAGNE 0%;13936;PIERRE 0%;40; ; ;17;CHAMP ROSE;22;VINS;3;TVA 5,5%;3;TVA 5,5%;64;14;CHAMPAGNE -->; ;; ;CHAMPAGNE 0%;
398;V.CHAMPAGNE 0%;13938;V.CHAMPAGNE 0%;6; ; ;17;CHAMP ROSE;22;VINS;3;TVA 5,5%;3;TVA 5,5%;64;13;VERRE/COUPE -->; ;; ;V.CHAMPAGNE 0%;
399;PIMMS;13949;PIMMS;45; ; ;12;ALCOOL;15;APERITIFS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;PIMMS;
400;V.PIMMS;13950;V.PIMMS CHAMPAGNE;20; ; ;12;ALCOOL;15;APERITIFS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;V.PIMMS;
401;V.TAITTINGER BL;13688;V.TAITTINGER BL;25; ; ;16;CHAMP BRUT;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.TAITTINGER BL;
402;SPAGH KING CRAB;13939;Pasta Crab;45; ; ;2;PLATS; ; ;2;TVA 10%;2;TVA 10%;64;21;PATES RISOTTO -->; ;; ;SPAGH KING CRAB;
403;AMARETTO !;12134;BT.AMARETTO 0.7;90; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;BT.AMARETTO;
404;BALVENIE 21 ;12177;BT.BALVENIE 21;360; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;58;BOUT WHISKY; ;; ;BT.BALVENIE 21;
405;SCAMPI 1pz;13953;Langoustin gril  /1/;18; ; ;2;PLATS; ; ;2;TVA 10%;2;TVA 10%;64;17;ENTREES CHAUDES; ;; ;SCAMPI 1pz;
406;MENU GRILL; ; APERITIFS -->;2,54;;;;;;;;;;;67;72;MENU GRILL;;;;;
407;GET 27  0.7;12330;GET 27  0.7;54; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;GET 27  0.7;
408;RHUM CREMANT 1952;12529;RHUM CREMANT 1952;300; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;BT.RHUM CREMANT 1952;
409;PORTO FEIRRERA 0.75;12555;PORTO FEIRRERA 0.75;130; ; ;12;ALCOOL;15;APERITIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;PORTO FEIRRERA 0.75;
410;TEQUILA -->; ; APERITIFS -->;2,54; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;67;47;TEQUILA -->; ;; ;;
411;TANQUERAY ;12681;BT.TANQUERAY 0.7;270; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;59;BOUT GIN; ;; ;BT. TANQUERAY 10;
412;HENDRICK ;12682;BT.HENDRICK 0.7;120; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;59;BOUT GIN; ;; ;BT. HENDRICK'S;
413;G'VINE FLORAISON 0.7;12683;G'VINE FLORAISON 0.7;160; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;59;BOUT GIN; ;; ;G'VINE FLORAISON 0.7;
414;HAVANA 3 0.7;12684;HAVANA 3 0.7;200; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;61;BOUT RHUM; ;; ;HAVANA 3 0.7;
415;Filet grill?;13951;Filet de Boeuf gril;49; ; ;2;PLATS; ; ;2;TVA 10%; ; ;64;72;MENU GRILL;45;CUISSONS SAUCE; ;Filet Boeuf GRILLE;
416;Cotellettes;13948;Care yagnenka gril;39; ; ;2;PLATS; ; ;2;TVA 10%; ; ;64;72;MENU GRILL;45;CUISSONS SAUCE; ;COTELETTE AGNEAU;
